,id,full_name,first_name,last_name,is_active
2402,101117,Yaroslav Korolev,Yaroslav,Korolev,0
2403,2594,Kyle Korver,Kyle,Korver,0
2404,77302,Len Kosmalski,Len,Kosmalski,0
2405,77303,Andy Kostecka,Andy,Kostecka,0
2406,77304,Harold Kottman,Harold,Kottman,0
2407,201585,Kosta Koufos,Kosta,Koufos,0
2408,77305,Tom Kozelko,Tom,Kozelko,0
2409,77306,Arvid Kramer,Arvid,Kramer,0
2410,77307,Barry Kramer,Barry,Kramer,0
2411,77308,Joel Kramer,Joel,Kramer,0
2412,77309,Dan Kraus,Dan,Kraus,0
2413,77310,Herb Krautblatt,Herb,Krautblatt,0
2414,203139,Viacheslav Kravtsov,Viacheslav,Kravtsov,0
2415,77311,Jim Krebs,Jim,Krebs,0
2416,1630249,Vit Krejci,Vit,Krejci,1
2417,77312,Wayne Kreklow,Wayne,Kreklow,0
2418,77313,Tom Kron,Tom,Kron,0
2419,77314,Tom Kropp,Tom,Kropp,0
2420,2420,Nenad Krstic,Nenad,Krstic,0
2421,1474,Larry Krystkowiak,Larry,Krystkowiak,0
2422,77316,Steve Kuberski,Steve,Kuberski,0
2423,77317,Leo Kubiak,Leo,Kubiak,0
2424,77318,Bruce Kuczenski,Bruce,Kuczenski,0
2425,77319,Frank Kudelka,Frank,Kudelka,0
2426,77320,John Kuester,John,Kuester,0
2427,77322,Ray Kuka,Ray,Kuka,0
2428,389,Toni Kukoc,Toni,Kukoc,0
2429,1629083,Arnoldas Kulboka,Arnoldas,Kulboka,0
2430,1630228,Jonathan Kuminga,Jonathan,Kuminga,1
2431,77323,Kevin Kunnert,Kevin,Kunnert,0
2432,77324,Mitch Kupchak,Mitch,Kupchak,0
2433,77325,Charles Kupec,Charles,Kupec,0
2434,1629066,Rodions Kurucs,Rodions,Kurucs,0
2435,201633,Rob Kurz,Rob,Kurz,0
2436,2825,Ibrahim Kutluay,Ibrahim,Kutluay,0
2437,1628398,Kyle Kuzma,Kyle,Kuzma,1
2438,203136,Ognjen Kuzmic,Ognjen,Kuzmic,0
2439,1627851,Mindaugas Kuzminskas,Mindaugas,Kuzminskas,0
2440,77327,Fred LaCour,Fred,LaCour,0
2441,1711,Raef LaFrentz,Raef,LaFrentz,0
2442,77328,Tom LaGarde,Tom,LaGarde,0
2443,1631222,Jake LaRavia,Jake,LaRavia,1
2444,1601,Rusty LaRue,Rusty,LaRue,0
2445,77340,Rudy LaRusso,Rudy,LaRusso,0
2446,203897,Zach LaVine,Zach,LaVine,1
2447,1627746,Skal Labissiere,Skal,Labissiere,0
2448,77326,Sam Lacey,Sam,Lacey,0
2449,363,Christian Laettner,Christian,Laettner,0
2450,201802,Oliver Lafayette,Oliver,Lafayette,0
2451,100263,Bill Laimbeer,Bill,Laimbeer,0
2452,77329,Pete Lalich,Pete,Lalich,0
2453,77330,Bo Lamar,Bo,Lamar,0
2454,1630237,Anthony Lamb,Anthony,Lamb,1
2455,203117,Doron Lamb,Doron,Lamb,0
2456,203087,Jeremy Lamb,Jeremy,Lamb,0
2457,77331,John Lambert,John,Lambert,0
2458,77332,Jeff Lamp,Jeff,Lamp,0
2459,2573,Maciej Lampe,Maciej,Lampe,0
2460,77333,Jim Lampley,Jim,Lampley,0
2461,2253,Sean Lampley,Sean,Lampley,0
2462,1629111,Jock Landale,Jock,Landale,1
2463,201171,Carl Landry,Carl,Landry,0
2464,202068,Marcus Landry,Marcus,Landry,0
2465,77334,Mark Landsberger,Mark,Landsberger,0
2466,77335,Jerome Lane,Jerome,Lane,0
2467,457,Andrew Lang,Andrew,Lang,0
2468,226,Antonio Lang,Antonio,Lang,0
2469,2591,James Lang,James,Lang,0
2470,1892,Trajan Langdon,Trajan,Langdon,0
2471,101247,Keith Langford,Keith,Langford,0
2472,1629641,Romeo Langford,Romeo,Langford,1
2473,2061,Dan Langhi,Dan,Langhi,0
2474,600005,Bob Lanier,Bob,Lanier,0
2475,77338,Stu Lantz,Stu,Lantz,0
2476,1627879,Nicolas Laprovittola,Nicolas,Laprovittola,0
2477,77339,York Larese,York,Larese,0
2478,203499,Shane Larkin,Shane,Larkin,0
2479,77341,John Laskowski,John,Laskowski,0
2480,201186,Stephane Lasme,Stephane,Lasme,0
2481,77342,Dave Lattin,Dave,Lattin,0
2482,968,Priest Lauderdale,Priest,Lauderdale,0
2483,77344,Rich Laurel,Rich,Laurel,0
2484,77345,Walt Lautenbach,Walt,Lautenbach,0
2485,203530,Joffrey Lauvergne,Joffrey,Lauvergne,0
2486,77346,Tony Lavelli,Tony,Lavelli,0
2487,77347,Bob Lavoy,Bob,Lavoy,0
2488,201151,Acie Law,Acie,Law,0
2489,1629724,Vic Law,Vic,Law,0
2490,202371,Gani Lawal,Gani,Lawal,0
2491,77348,Ed Lawrence,Ed,Lawrence,0
2492,1630639,A.J. Lawson,A.J.,Lawson,1
2493,1535,Jason Lawson,Jason,Lawson,0
2494,201951,Ty Lawson,Ty,Lawson,0
2495,1627774,Jake Layman,Jake,Layman,1
2496,77350,Dennis Layton,Dennis,Layton,0
2497,1627747,Caris LeVert,Caris,LeVert,1
2498,1628388,T.J. Leaf,T.J.,Leaf,0
2499,77351,Emanuel Leaks,Emanuel,Leaks,0
2500,77352,Hal Lear,Hal,Lear,0
2501,77353,Allen Leavell,Allen,Leavell,0
2502,77354,Jeff Lebo,Jeff,Lebo,0
2503,287,Eric Leckner,Eric,Leckner,0
2504,1629665,Jalen Lecque,Jalen,Lecque,0
2505,203495,Ricky Ledo,Ricky,Ledo,0
2506,77356,Butch Lee,Butch,Lee,0
2507,77357,Clyde Lee,Clyde,Lee,0
2508,201584,Courtney Lee,Courtney,Lee,0
2509,1627814,Damion Lee,Damion,Lee,1
2510,101135,David Lee,David,Lee,0
2511,77358,Doug Lee,Doug,Lee,0
2512,77359,George Lee,George,Lee,0
2513,77360,Greg Lee,Greg,Lee,0
2514,77361,Keith Lee,Keith,Lee,0
2515,77362,Kurk Lee,Kurk,Lee,0
2516,202723,Malcolm Lee,Malcolm,Lee,0
2517,77363,Rock Lee,Rock,Lee,0
2518,77364,Ron Lee,Ron,Lee,0
2519,77365,Russell Lee,Russell,Lee,0
2520,1630240,Saben Lee,Saben,Lee,0
2521,77366,Ed Leede,Ed,Leede,0
2522,77367,Hank Lefkowitz,Hank,Lefkowitz,0
2523,100,Tim Legler,Tim,Legler,0
2524,77369,George Lehmann,George,Lehmann,0
2525,1627215,Walt Lemon Jr.,Walt,Lemon Jr.,0
2526,203458,Alex Len,Alex,Len,1
2527,702,Voshon Lenard,Voshon,Lenard,0
2528,77371,Bob Leonard,Bob,Leonard,0
2529,77370,Gary Leonard,Gary,Leonard,0
2530,202695,Kawhi Leonard,Kawhi,Leonard,1
2531,203086,Meyers Leonard,Meyers,Leonard,0
2532,77372,Jim Les,Jim,Les,0
2533,202727,Travis Leslie,Travis,Leslie,0
2534,77373,Ronnie Lester,Ronnie,Lester,0
2535,77374,Clifford Lett,Clifford,Lett,0
2536,202720,Jon Leuer,Jon,Leuer,0
2537,77375,Andrew Levane,Andrew,Levane,0
2538,77376,Lafayette Lever,Lafayette,Lever,0
2539,77377,Cliff Levingston,Cliff,Levingston,0
2540,77385,Bobby Lewis,Bobby,Lewis,0
2541,736,Cedric Lewis,Cedric,Lewis,0
2542,77379,Fred Lewis,Fred,Lewis,0
2543,77380,Freddie Lewis,Freddie,Lewis,0
2544,77381,Grady Lewis,Grady,Lewis,0
2545,1631171,Justin Lewis,Justin,Lewis,1
2546,729,Martin Lewis,Martin,Lewis,0
2547,1900,Quincy Lewis,Quincy,Lewis,0
2548,77383,Ralph Lewis,Ralph,Lewis,0
2549,1740,Rashard Lewis,Rashard,Lewis,0
2550,77384,Reggie Lewis,Reggie,Lewis,0
2551,1630575,Scottie Lewis,Scottie,Lewis,0
2552,1630184,Kira Lewis Jr.,Kira,Lewis Jr.,1
2553,77386,Marcus Liberty,Marcus,Liberty,0
2554,77387,Todd Lichti,Todd,Lichti,0
2555,202732,DeAndre Liggins,DeAndre,Liggins,0
2556,77388,Bill Ligon,Bill,Ligon,0
2557,203081,Damian Lillard,Damian,Lillard,1
2558,202391,Jeremy Lin,Jeremy,Lin,0
2559,77389,Steve Lingenfelter,Steve,Lingenfelter,0
2560,175,Alton Lister,Alton,Lister,0
2561,1629642,Nassir Little,Nassir,Little,1
2562,1630587,Isaiah Livers,Isaiah,Livers,1
2563,988,Randy Livingston,Randy,Livingston,0
2564,2733,Shaun Livingston,Shaun,Livingston,0
2565,77392,Ron Livingstone,Ron,Livingstone,0
2566,1024,Horacio Llamas,Horacio,Llamas,0
2567,77394,Earl Lloyd,Earl,Lloyd,0
2568,77395,Lewis Lloyd,Lewis,Lloyd,0
2569,77396,Scott Lloyd,Scott,Lloyd,0
2570,77397,Bob Lochmueller,Bob,Lochmueller,0
2571,77398,Robert Lock,Robert,Lock,0
2572,77399,Darrell Lockhart,Darrell,Lockhart,0
2573,1100,Ian Lockhart,Ian,Lockhart,0
2574,77401,Kevin Loder,Kevin,Loder,0
2575,77402,Don Lofgran,Don,Lofgran,0
2576,1629155,Zach Lofton,Zach,Lofton,0
2577,1631254,Kenneth Lofton Jr.,Kenneth,Lofton Jr.,1
2578,77403,Johnny Logan,Johnny,Logan,0
2579,38,Brad Lohaus,Brad,Lohaus,0
2580,1609,Art Long,Art,Long,0
2581,3,Grant Long,Grant,Long,0
2582,1381,John Long,John,Long,0
2583,77406,Paul Long,Paul,Long,0
2584,1627848,Shawn Long,Shawn,Long,0
2585,26,Luc Longley,Luc,Longley,0
2586,1626172,Kevon Looney,Kevon,Looney,1
2587,201572,Brook Lopez,Brook,Lopez,1
2588,1732,Felipe Lopez,Felipe,Lopez,0
2589,2221,Raul Lopez,Raul,Lopez,0
2590,201577,Robin Lopez,Robin,Lopez,1
2591,943,Ryan Lorthridge,Ryan,Lorthridge,0
2592,77409,Jim Loscutoff,Jim,Loscutoff,0
2593,77410,Plummer Lott,Plummer,Lott,0
2594,77411,Kevin Loughery,Kevin,Loughery,0
2595,1629712,Didi Louzada,Didi,Louzada,0
2596,77412,Bob Love,Bob,Love,0
2597,201567,Kevin Love,Kevin,Love,1
2598,77413,Stan Love,Stan,Love,0
2599,77414,Clyde Lovellette,Clyde,Lovellette,0
2600,77415,Sidney Lowe,Sidney,Lowe,0
2601,77416,Chuck Lowery,Chuck,Lowery,0
2602,200768,Kyle Lowry,Kyle,Lowry,1
2603,1628070,Jordan Loyd,Jordan,Loyd,0
2604,77417,Al Lucas,Al,Lucas,0
2605,77418,Jerry Lucas,Jerry,Lucas,0
2606,77419,John Lucas,John,Lucas,0
2607,203564,Kalin Lucas,Kalin,Lucas,0
2608,77420,Maurice Lucas,Maurice,Lucas,0
2609,101249,John Lucas III,John,Lucas III,0
2610,77421,Ted Luckenbill,Ted,Luckenbill,0
2611,1731,Tyronn Lue,Tyronn,Lue,0
2612,77422,Jim Luisi,Jim,Luisi,0
2613,77423,Al Lujack,Al,Lujack,0
2614,77424,Phil Lumpkin,Phil,Lumpkin,0
2615,77425,Ray Lumpp,Ray,Lumpp,0
2616,1630994,Gabriel Lundberg,Gabriel,Lundberg,0
2617,1627789,Timothe Luwawu-Cabarrot,Timothe,Luwawu-Cabarrot,1
2618,1628399,Tyler Lydon,Tyler,Lydon,0
2619,1626168,Trey Lyles,Trey,Lyles,1
2620,248,George Lynch,George,Lynch,0
2621,77426,Kevin Lynch,Kevin,Lynch,0
2622,77427,Mike Lynn,Mike,Lynn,0
2623,1627815,Sheldon Mac,Sheldon,Mac,0
2624,1928,Todd MacCulloch,Todd,MacCulloch,0
2625,77430,Ronnie MacGilvray,Ronnie,MacGilvray,0
2626,931,Don MacLean,Don,MacLean,0
2627,77428,Mike Macaluso,Mike,Macaluso,0
2628,77429,Ed Macauley,Ed,Macauley,0
2629,203159,Scott Machado,Scott,Machado,0
2630,101178,Arvydas Macijauskas,Arvydas,Macijauskas,0
2631,77432,Ollie Mack,Ollie,Mack,0
2632,694,Sam Mack,Sam,Mack,0
2633,202714,Shelvin Mack,Shelvin,Mack,0
2634,1635,Malcolm Mackey,Malcolm,Mackey,0
2635,77435,Rudy Macklin,Rudy,Macklin,0
2636,202731,Vernon Macklin,Vernon,Macklin,0
2637,77436,Johnny Macknowski,Johnny,Macknowski,0
2638,1629133,Daryl Macon,Daryl,Macon,0
2639,1855,Mark Macon,Mark,Macon,0
2640,1629122,J.P. Macura,J.P.,Macura,0
2641,77438,Kyle Macy,Kyle,Macy,0
2642,77439,Jack Maddox,Jack,Maddox,0
2643,2432,Tito Maddox,Tito,Maddox,0
2644,1666,Gerald Madkins,Gerald,Madkins,0
2645,2058,Mark Madsen,Mark,Madsen,0
2646,77441,Norm Mager,Norm,Mager,0
2647,203705,Josh Magette,Josh,Magette,0
2648,1894,Corey Maggette,Corey,Maggette,0
2649,77442,Dave Magley,Dave,Magley,0
2650,2048,Jamaal Magloire,Jamaal,Magloire,0
2651,1630266,Will Magnay,Will,Magnay,0
2652,101133,Ian Mahinmi,Ian,Mahinmi,0
2653,77443,John Mahnken,John,Mahnken,0
2654,77444,Francis Mahoney,Francis,Mahoney,0
2655,328,Rick Mahorn,Rick,Mahorn,0
2656,105,Dan Majerle,Dan,Majerle,0
2657,200970,Renaldo Major,Renaldo,Major,0
2658,1630588,Makur Maker,Makur,Maker,1
2659,1627748,Thon Maker,Thon,Maker,0
2660,77447,Lionel Malamed,Lionel,Malamed,0
2661,1630177,Theo Maledon,Theo,Maledon,0
2662,117,Jeff Malone,Jeff,Malone,0
2663,252,Karl Malone,Karl,Malone,0
2664,77449,Moses Malone,Moses,Malone,0
2665,1074,Matt Maloney,Matt,Maloney,0
2666,77450,Steve Malovic,Steve,Malovic,0
2667,1630572,Sandro Mamukelashvili,Sandro,Mamukelashvili,1
2668,77451,Ted Manakas,Ted,Manakas,0
2669,77452,John Mandic,John,Mandic,0
2670,1630211,Karim Mane,Karim,Mane,0
2671,77453,Frank Mangiapane,Frank,Mangiapane,0
2672,986,Marcus Mann,Marcus,Mann,0
2673,1629611,Terance Mann,Terance,Mann,1
2674,1630544,Tre Mann,Tre,Mann,1
2675,330,Danny Manning,Danny,Manning,0
2676,77454,Ed Manning,Ed,Manning,0
2677,316,Richard Manning,Richard,Manning,0
2678,1630185,Nico Mannion,Nico,Mannion,0
2679,77456,Pace Mannion,Pace,Mannion,0
2680,77457,Nick Mantis,Nick,Mantis,0
2681,77459,Pete Maravich,Pete,Maravich,0
2682,77458,Peter Maravich,Peter,Maravich,0
2683,203906,Devyn Marble,Devyn,Marble,0
2684,77460,Roy Marble,Roy,Marble,0
2685,950,Stephon Marbury,Stephon,Marbury,0
2686,36,Sarunas Marciulionis,Sarunas,Marciulionis,0
2687,77462,Saul Mariaschin,Saul,Mariaschin,0
2688,77463,Jack Marin,Jack,Marin,0
2689,1890,Shawn Marion,Shawn,Marion,0
2690,1626246,Boban Marjanovic,Boban,Marjanovic,1
2691,1628374,Lauri Markkanen,Lauri,Markkanen,1
2692,200806,Damir Markota,Damir,Markota,0
2693,1752,Sean Marks,Sean,Marks,0
2694,77464,Harvey Marlatt,Harvey,Marlatt,0
2695,77465,Eric Marsh,Eric,Marsh,0
2696,77466,Jim Marsh,Jim,Marsh,0
2697,681,Donny Marshall,Donny,Marshall,0
2698,923,Donyell Marshall,Donyell,Marshall,0
2699,203088,Kendall Marshall,Kendall,Marshall,0
2700,1630230,Naji Marshall,Naji,Marshall,1
2701,101185,Rawle Marshall,Rawle,Marshall,0
2702,77467,Tom Marshall,Tom,Marshall,0
2703,77468,Vester Marshall,Vester,Marshall,0
2704,77481,Bill Martin,Bill,Martin,0
2705,77478,Bob Martin,Bob,Martin,0
2706,77469,Brian Martin,Brian,Martin,0
2707,1628997,Caleb Martin,Caleb,Martin,1
2708,201858,Cartier Martin,Cartier,Martin,0
2709,1628998,Cody Martin,Cody,Martin,1
2710,733,Cuonzo Martin,Cuonzo,Martin,0
2711,239,Darrick Martin,Darrick,Martin,0
2712,77473,Don Martin,Don,Martin,0
2713,77471,Donald Martin,Donald,Martin,0
2714,77472,Fernando Martin,Fernando,Martin,0
2715,1626185,Jarell Martin,Jarell,Martin,0
2716,77474,Jeff Martin,Jeff,Martin,0
2717,1629725,Jeremiah Martin,Jeremiah,Martin,0
2718,1629103,Kelan Martin,Kelan,Martin,1
2719,2030,Kenyon Martin,Kenyon,Martin,0
2720,2755,Kevin Martin,Kevin,Martin,0
2721,77475,Larue Martin,Larue,Martin,0
2722,77476,Mo Martin,Mo,Martin,0
2723,77477,Phil Martin,Phil,Martin,0
2724,77479,Ronald Martin,Ronald,Martin,0
2725,77480,Slater Martin,Slater,Martin,0
2726,1631213,Tyrese Martin,Tyrese,Martin,1
2727,1630231,Kenyon Martin Jr.,Kenyon,Martin Jr.,1
2728,469,Jamal Mashburn,Jamal,Mashburn,0
2729,77482,Al Masino,Al,Masino,0
2730,193,Anthony Mason,Anthony,Mason,0
2731,2046,Desmond Mason,Desmond,Mason,0
2732,1628412,Frank Mason III,Frank,Mason III,0
2733,2427,Roger Mason Jr.,Roger,Mason Jr.,0
2734,763,Tony Massenburg,Tony,Massenburg,0
2735,77483,Eddie Mast,Eddie,Mast,0
2736,1628999,Yante Maten,Yante,Maten,0
2737,1629726,Garrison Mathews,Garrison,Mathews,1
2738,1628493,Mangok Mathiang,Mangok,Mathiang,0
2739,1629751,Dakota Mathias,Dakota,Mathias,0
2740,1631097,Bennedict Mathurin,Bennedict,Mathurin,1
2741,77484,Wes Matthews,Wes,Matthews,0
2742,202083,Wesley Matthews,Wesley,Matthews,1
2743,77485,Ariel Maughan,Ariel,Maughan,0
2744,77486,Marlon Maxey,Marlon,Maxey,0
2745,1630178,Tyrese Maxey,Tyrese,Maxey,1
2746,101131,Jason Maxiell,Jason,Maxiell,0
2747,77487,Cedric Maxwell,Cedric,Maxwell,0
2748,137,Vernon Maxwell,Vernon,Maxwell,0
2749,77489,Don May,Don,May,0
2750,77490,Scott May,Scott,May,0
2751,101118,Sean May,Sean,May,0
2752,195,Lee Mayberry,Lee,Mayberry,0
2753,77492,Clyde Mayes,Clyde,Mayes,0
2754,77493,Tharon Mayes,Tharon,Mayes,0
2755,77495,Bill Mayfield,Bill,Mayfield,0
2756,77494,Ken Mayfield,Ken,Mayfield,0
2757,201953,Eric Maynor,Eric,Maynor,0
2758,201564,O.J. Mayo,O.J.,Mayo,0
2759,1630219,Skylar Mays,Skylar,Mays,1
2760,77496,Travis Mays,Travis,Mays,0
2761,77497,Matt Mazza,Matt,Mazza,0
2762,201601,Luc Mbah a Moute,Luc,Mbah a Moute,0
2763,2788,DJ Mbenga,DJ,Mbenga,0
2764,77498,Bob McAdoo,Bob,McAdoo,0
2765,203949,James Michael McAdoo,James Michael,McAdoo,0
2766,77499,Ken McBride,Ken,McBride,0
2767,1630540,Miles McBride,Miles,McBride,1
2768,1628769,Tahjere McCall,Tahjere,McCall,0
2769,203492,Ray McCallum,Ray,McCallum,0
2770,737,Bob McCann,Bob,McCann,0
2771,77500,Brendan McCann,Brendan,McCann,0
2772,77502,Mel McCants,Mel,McCants,0
2773,101119,Rashad McCants,Rashad,McCants,0
2774,77503,Mike McCarron,Mike,McCarron,0
2775,77504,Andre McCarter,Andre,McCarter,0
2776,77505,Willie McCarter,Willie,McCarter,0
2777,77506,Johnny McCarthy,Johnny,McCarthy,0
2778,77507,Howie McCarty,Howie,McCarty,0
2779,1820,Kelly McCarty,Kelly,McCarty,0
2780,962,Walter McCarty,Walter,McCarty,0
2781,1043,Amal McCaskill,Amal,McCaskill,0
2782,1627775,Patrick McCaw,Patrick,McCaw,0
2783,77509,Dwayne McClain,Dwayne,McClain,0
2784,77510,Ted 'Hound Dog' McClain,Ted 'Hound Dog',McClain,0
2785,2082,Dan McClintock,Dan,McClintock,0
2786,77512,Jack McCloskey,Jack,McCloskey,0
2787,45,George McCloud,George,McCloud,0
2788,1630644,Mac McClung,Mac,McClung,0
2789,203468,CJ McCollum,CJ,McCollum,1
2790,77513,John McConathy,John,McConathy,0
2791,77514,Paul McConnell,Paul,McConnell,0
2792,204456,T.J. McConnell,T.J.,McConnell,1
2793,77515,Keith McCord,Keith,McCord,0
2794,77516,Tim McCormick,Tim,McCormick,0
2795,1741,Jelani McCoy,Jelani,McCoy,0
2796,77517,Paul McCracken,Paul,McCracken,0
2797,200840,Chris McCray,Chris,McCray,0
2798,1622,Rodney McCray,Rodney,McCray,0
2799,77518,Scooter McCray,Scooter,McCray,0
2800,1628571,Erik McCree,Erik,McCree,0
2801,1626191,Chris McCullough,Chris,McCullough,0
2802,77520,John McCullough,John,McCullough,0
2803,723,Clint McDaniel,Clint,McDaniel,0
2804,1365,Xavier McDaniel,Xavier,McDaniel,0
2805,1630183,Jaden McDaniels,Jaden,McDaniels,1
2806,1629667,Jalen McDaniels,Jalen,McDaniels,1
2807,77523,Jim McDaniels,Jim,McDaniels,0
2808,203909,KJ McDaniels,KJ,McDaniels,0
2809,203926,Doug McDermott,Doug,McDermott,1
2810,1630253,Sean McDermott,Sean,McDermott,1
2811,77524,Ben McDonald,Ben,McDonald,0
2812,77525,Glenn McDonald,Glenn,McDonald,0
2813,1075,Michael McDonald,Michael,McDonald,0
2814,77527,Hank McDowell,Hank,McDowell,0
2815,686,Antonio McDyess,Antonio,McDyess,0
2816,77528,Jim McElroy,Jim,McElroy,0
2817,200829,Ivan McFarlin,Ivan,McFarlin,0
2818,77529,Mel McGaha,Mel,McGaha,0
2819,203956,Mitch McGary,Mitch,McGary,0
2820,201580,JaVale McGee,JaVale,McGee,1
2821,77530,Mike McGee,Mike,McGee,0
2822,77531,Bill McGill,Bill,McGill,0
2823,77532,George McGinnis,George,McGinnis,0
2824,77533,Jon McGlocklin,Jon,McGlocklin,0
2825,1631121,Bryce McGowens,Bryce,McGowens,1
2826,1503,Tracy McGrady,Tracy,McGrady,0
2827,77534,Gil McGregor,Gil,McGregor,0
2828,1630787,Cameron McGriff,Cameron,McGriff,0
2829,203585,Rodney McGruder,Rodney,McGruder,1
2830,77536,Al McGuire,Al,McGuire,0
2831,77535,Allie McGuire,Allie,McGuire,0
2832,77537,Dick McGuire,Dick,McGuire,0
2833,201187,Dominic McGuire,Dominic,McGuire,0
2834,1450,Kevin McHale,Kevin,McHale,0
2835,29,Jim McIlvaine,Jim,McIlvaine,0
2836,976,Jeff McInnis,Jeff,McInnis,0
2837,77540,Kenny McIntosh,Kenny,McIntosh,0
2838,77541,Kevin McKenna,Kevin,McKenna,0
2839,77542,Forrest McKenzie,Forrest,McKenzie,0
2840,77543,Stan McKenzie,Stan,McKenzie,0
2841,365,Derrick McKey,Derrick,McKey,0
2842,243,Aaron McKie,Aaron,McKie,0
2843,77547,Billy McKinney,Billy,McKinney,0
2844,77545,Carlton McKinney,Carlton,McKinney,0
2845,77546,Horace McKinney,Horace,McKinney,0
2846,203590,Trey McKinney-Jones,Trey,McKinney-Jones,0
2847,1628035,Alfonzo McKinnie,Alfonzo,McKinnie,0
2848,1630605,JaQuori McLaughlin,JaQuori,McLaughlin,0
2849,1629162,Jordan McLaughlin,Jordan,McLaughlin,1
2850,203463,Ben McLemore,Ben,McLemore,0
2851,77548,Mccoy McLemore,Mccoy,McLemore,0
2852,77549,George McLeod,George,McLeod,0
2853,2693,Keith McLeod,Keith,McLeod,0
2854,1728,Roshown McLeod,Roshown,McLeod,0
2855,77551,Jack McMahon,Jack,McMahon,0
2856,203,Nate McMillan,Nate,McMillan,0
2857,77553,Tom McMillen,Tom,McMillen,0
2858,77554,Jim McMillian,Jim,McMillian,0
2859,77555,Shellie McMillon,Shellie,McMillon,0
2860,77556,Mal McMullan,Mal,McMullan,0
2861,77557,Chet McNabb,Chet,McNabb,0
2862,77558,Mark McNamara,Mark,McNamara,0
2863,77559,Joe McNamee,Joe,McNamee,0
2864,202077,Jerel McNeal,Jerel,McNeal,0
2865,77560,Chris McNealy,Chris,McNealy,0
2866,77562,Bob McNeill,Bob,McNeill,0
2867,77561,Larry McNeill,Larry,McNeill,0
2868,77563,Carl McNulty,Carl,McNulty,0
2869,2101,Paul McPherson,Paul,McPherson,0
2870,77565,Cozell McQueen,Cozell,McQueen,0
2871,203895,Jordan McRae,Jordan,McRae,0
2872,77566,Thales McReynolds,Thales,McReynolds,0
2873,201177,Josh McRoberts,Josh,McRoberts,0
2874,77567,Eric McWilliams,Eric,McWilliams,0
2875,77568,George Mearns,George,Mearns,0
2876,2098,Slava Medvedenko,Slava,Medvedenko,0
2877,1577,Darnell Mee,Darnell,Mee,0
2878,201975,Jodie Meeks,Jodie,Meeks,0
2879,77570,Cliff Meely,Cliff,Meely,0
2880,77571,Scott Meents,Scott,Meents,0
2881,77572,Dick Mehen,Dick,Mehen,0
2882,77573,Don Meineke,Don,Meineke,0
2883,77574,Carl Meinhold,Carl,Meinhold,0
2884,1626257,Salah Mejri,Salah,Mejri,0
2885,203539,Gal Mekel,Gal,Mekel,0
2886,77576,Bill Melchionni,Bill,Melchionni,0
2887,77575,Gary Melchionni,Gary,Melchionni,0
2888,1629740,Nicolo Melli,Nicolo,Melli,0
2889,203097,Fab Melo,Fab,Melo,0
2890,1629001,De'Anthony Melton,De'Anthony,Melton,1
2891,77577,Ed Melvin,Ed,Melvin,0
2892,77578,Dean Meminger,Dean,Meminger,0
2893,77579,Chuck Mencel,Chuck,Mencel,0
2894,77580,John Mengelt,John,Mengelt,0
2895,77581,Ken Menke,Ken,Menke,0
2896,200822,Pops Mensah-Bonsu,Pops,Mensah-Bonsu,0
2897,1500,Ron Mercer,Ron,Mercer,0
2898,77582,Joe Meriweather,Joe,Meriweather,0
2899,77583,Porter Meriwether,Porter,Meriwether,0
2900,1630241,Sam Merrill,Sam,Merrill,1
2901,77584,Tom Meschery,Tom,Meschery,0
2902,1629002,Chimezie Metu,Chimezie,Metu,1
2903,684,Loren Meyer,Loren,Meyer,0
2904,77586,Dave Meyers,Dave,Meyers,0
2905,77587,Stan Miasek,Stan,Miasek,0
2906,77588,Larry Micheaux,Larry,Micheaux,0
2907,1626175,Jordan Mickey,Jordan,Mickey,0
2908,203114,Khris Middleton,Khris,Middleton,1
2909,77589,Zigmund Mihalik,Zigmund,Mihalik,0
2910,2036,Chris Mihm,Chris,Mihm,0
2911,1628450,Eric Mika,Eric,Mika,0
2912,77590,Ed Mikan,Ed,Mikan,0
2913,600012,George Mikan,George,Mikan,0
2914,77591,Larry Mikan,Larry,Mikan,0
2915,77593,Vern Mikkelsen,Vern,Mikkelsen,0
2916,77594,Al Miksis,Al,Miksis,0
2917,101223,Aaron Miles,Aaron,Miles,0
2918,101139,CJ Miles,CJ,Miles,0
2919,2032,Darius Miles,Darius,Miles,0
2920,77596,Eddie Miles,Eddie,Miles,0
2921,1527,Marko Milic,Marko,Milic,0
2922,2545,Darko Milicic,Darko,Milicic,0
2923,77598,Nat Militzok,Nat,Militzok,0
2924,1889,Andre Miller,Andre,Miller,0
2925,292,Anthony Miller,Anthony,Miller,0
2926,77605,Bill Miller,Bill,Miller,0
2927,77603,Bob Miller,Bob,Miller,0
2928,1802,Brad Miller,Brad,Miller,0
2929,203121,Darius Miller,Darius,Miller,0
2930,77602,Dick Miller,Dick,Miller,0
2931,77599,Eddie Miller,Eddie,Miller,0
2932,77600,Harry Miller,Harry,Miller,0
2933,1630627,Isaiah Miller,Isaiah,Miller,1
2934,77601,Jay Miller,Jay,Miller,0
2935,1626259,Malcolm Miller,Malcolm,Miller,0
2936,2034,Mike Miller,Mike,Miller,0
2937,932,Oliver Miller,Oliver,Miller,0
2938,203113,Quincy Miller,Quincy,Miller,0
2939,397,Reggie Miller,Reggie,Miller,0
2940,77604,Walt Miller,Walt,Miller,0
2941,168,Chris Mills,Chris,Mills,0
