,person_id,player_name,season,round_number,round_pick,overall_pick,draft_type,team_id,team_city,team_name,team_abbreviation,organization,organization_type,player_profile_flag
241,77769,Johnny Orr,1949,2,0,0,Draft,1610610034,St. Louis,Bombers,BOM,Beloit,College/University,1
242,77779,Mac Otten,1949,3,0,0,Draft,1610610030,Indianapolis,Olympians,INO,Bowling Green,College/University,1
243,77834,Warren Perkins,1949,4,0,0,Draft,1610610032,Providence,Steamrollers,PRO,Tulane,College/University,1
244,77887,John Pritchard,1949,7,0,0,Draft,1610610034,St. Louis,Bombers,BOM,Drake,College/University,1
245,76098,Cliff Barker,1949,5,0,0,Draft,1610610036,Washington,Capitols,WAS,Kentucky,College/University,1
246,76110,Leo Barnhorst,1949,2,0,0,Draft,1610610030,Indianapolis,Olympians,INO,Notre Dame,College/University,1
247,76131,Ralph Beard,1949,2,0,0,Draft,1610610025,Chicago,Stags,CHS,Kentucky,College/University,1
248,76190,Nelson Bobb,1949,3,0,0,Draft,1610612744,Philadelphia,Warriors,PHW,Temple,College/University,1
249,76214,Don Boven,1949,6,0,0,Draft,1610610030,Indianapolis,Olympians,INO,Western Michigan,College/University,1
250,79389,Ed Little,1949,0,0,0,Draft,1610612738,Boston,Celtics,BOS,Denver Junior College,College/University,0
251,79390,Jim Simpson,1949,0,0,0,Draft,1610612738,Boston,Celtics,BOS,Bates,College/University,0
252,79391,Emerson Speicher,1949,0,0,0,Draft,1610612738,Boston,Celtics,BOS,Bowling Green,College/University,0
253,79392,Bill Tom,1949,0,0,0,Draft,1610612738,Boston,Celtics,BOS,Rice,College/University,0
254,79393,Bill Vandenburgh,1949,0,0,0,Draft,1610612738,Boston,Celtics,BOS,Washington,College/University,0
255,79394,Russ Washburn,1949,0,0,0,Draft,1610612738,Boston,Celtics,BOS,Colby,College/University,0
256,79395,Bill Weight,1949,0,0,0,Draft,1610612738,Boston,Celtics,BOS,Brigham Young,College/University,0
257,79396,Don Bagley,1949,0,0,0,Draft,1610612752,New York,Knicks,NYK,Notre Dame,College/University,0
258,79397,Ken Kearns,1949,0,0,0,Draft,1610612752,New York,Knicks,NYK,Arkansas,College/University,0
259,79398,Bill Kleine,1949,0,0,0,Draft,1610612752,New York,Knicks,NYK,Missouri Valley,College/University,0
260,79399,Bill Litchfield,1949,0,0,0,Draft,1610612752,New York,Knicks,NYK,Emporia State,College/University,0
261,79400,Bob Prewitt,1949,0,0,0,Draft,1610612752,New York,Knicks,NYK,Southern Methodist,College/University,0
262,79401,Paul Courty,1949,0,0,0,Draft,1610610032,Providence,Steamrollers,PRO,Oklahoma,College/University,0
263,79402,Carl Schaeffer,1949,0,0,0,Draft,1610610032,Providence,Steamrollers,PRO,Alabama,College/University,0
264,79403,Bill Tanzler,1949,0,0,0,Draft,1610610032,Providence,Steamrollers,PRO,Florida,College/University,0
265,76835,Paul Gordon,1949,3,0,0,Draft,1610610024,Baltimore,Bullets,BAL,Notre Dame,College/University,1
266,78125,Charlie Share,1950,1,1,1,Draft,1610612738,Boston,Celtics,BOS,Bowling Green,College/University,1
267,77933,Don Rehfeldt,1950,1,2,2,Draft,1610610024,Baltimore,Bullets,BAL,Wisconsin,College/University,1
268,600003,Bob Cousy,1950,1,3,3,Draft,1610612737,Tri-Cities,Blackhawks,TCB,Holy Cross,College/University,1
269,78086,Dick Schnittker,1950,1,4,4,Draft,1610610036,Washington,Capitols,WAS,Ohio State,College/University,1
270,76744,Larry Foust,1950,1,5,5,Draft,1610610025,Chicago,Stags,CHS,La Salle,College/University,1
271,79437,Irwin Dambrot,1950,1,6,6,Draft,1610612752,New York,Knicks,NYK,City College of New York,College/University,0
272,78628,George Yardley,1950,1,7,7,Draft,1610612765,Ft. Wayne Zollner,Pistons,FTW,Stanford,College/University,1
273,77347,Bob Lavoy,1950,1,8,8,Draft,1610610030,Indianapolis,Olympians,INO,Western Kentucky,College/University,1
274,77559,Joe McNamee,1950,1,9,9,Draft,1610612758,Rochester,Royals,ROC,San Francisco,College/University,1
275,77773,Kevin O'Shea,1950,1,10,10,Draft,1610612747,Minneapolis,Lakers,MNL,Notre Dame,College/University,1
276,77402,Don Lofgran,1950,1,11,11,Draft,1610612755,Syracuse,Nationals,SYR,San Francisco,College/University,1
277,79487,Jerry Stuteville,1950,8,0,0,Draft,1610610030,Indianapolis,Olympians,INO,Indiana,College/University,0
278,79486,Gene Schmidt,1950,9,0,0,Draft,1610610030,Indianapolis,Olympians,INO,Texas Christian,College/University,0
279,79485,Jim Line,1950,4,0,0,Draft,1610610030,Indianapolis,Olympians,INO,Kentucky,College/University,0
280,79484,Jimmy Doyle,1950,11,0,0,Draft,1610610030,Indianapolis,Olympians,INO,Butler,College/University,0
281,79483,Colin Anderson,1950,10,0,0,Draft,1610610030,Indianapolis,Olympians,INO,Georgia Tech,College/University,0
282,79482,Sonny Allen,1950,5,0,0,Draft,1610610030,Indianapolis,Olympians,INO,Morehead State,College/University,0
283,79481,Warren Switzer,1950,9,0,0,Draft,1610612758,Rochester,Royals,ROC,Rice,College/University,0
284,79480,George Stanich,1950,2,0,0,Draft,1610612758,Rochester,Royals,ROC,California-Los Angeles,College/University,0
285,79479,Bob Roper,1950,3,0,0,Draft,1610612758,Rochester,Royals,ROC,John Carroll,College/University,0
286,79478,Carl Kraushaar,1950,8,0,0,Draft,1610612758,Rochester,Royals,ROC,California-Los Angeles,College/University,0
287,79477,Dan Kahler,1950,7,0,0,Draft,1610612758,Rochester,Royals,ROC,Southwestern (KS),College/University,0
288,79476,John Givens,1950,6,0,0,Draft,1610612758,Rochester,Royals,ROC,Western Kentucky,College/University,0
289,79475,Chet Giermak,1950,4,0,0,Draft,1610612758,Rochester,Royals,ROC,William & Mary,College/University,0
290,79474,Harry Foley,1950,10,0,0,Draft,1610612758,Rochester,Royals,ROC,Niagara,College/University,0
291,77441,Norm Mager,1950,5,0,0,Draft,1610610024,Baltimore,Bullets,BAL,City College of New York,College/University,1
292,79473,Howie Williams,1950,3,0,0,Draft,1610612747,Minneapolis,Lakers,MNL,Purdue,College/University,0
293,79472,Jim Reilly,1950,9,0,0,Draft,1610612747,Minneapolis,Lakers,MNL,Swarthmore,College/University,0
294,79471,Hal Haskins,1950,2,0,0,Draft,1610612747,Minneapolis,Lakers,MNL,Hamline,College/University,0
295,79470,Wayne Glasgow,1950,6,0,0,Draft,1610612747,Minneapolis,Lakers,MNL,Oklahoma,College/University,0
296,79469,Andy Butchko,1950,10,0,0,Draft,1610612747,Minneapolis,Lakers,MNL,Purdue,College/University,0
297,79468,Newt Benson,1950,8,0,0,Draft,1610612747,Minneapolis,Lakers,MNL,Wisconsin-River Falls,College/University,0
298,79467,Ed Thompson,1950,5,0,0,Draft,1610612765,Ft. Wayne Zollner,Pistons,FTW,Kent State,College/University,0
299,79466,Len Rzewszewski,1950,4,0,0,Draft,1610612765,Ft. Wayne Zollner,Pistons,FTW,Indiana State,College/University,0
300,79465,Bob Metcalf,1950,6,0,0,Draft,1610612765,Ft. Wayne Zollner,Pistons,FTW,Valparaiso,College/University,0
301,79464,Ed Jones,1950,7,0,0,Draft,1610612765,Ft. Wayne Zollner,Pistons,FTW,Tennessee,College/University,0
302,79488,Paul Unruh,1950,2,0,0,Draft,1610610030,Indianapolis,Olympians,INO,Bradley,College/University,0
303,79489,Lou Arko,1950,7,0,0,Draft,1610612755,Syracuse,Nationals,SYR,Akron,College/University,0
304,79490,Stan Christie,1950,3,0,0,Draft,1610612755,Syracuse,Nationals,SYR,Southern California,College/University,0
305,79491,Bob Healey,1950,8,0,0,Draft,1610612755,Syracuse,Nationals,SYR,Georgia,College/University,0
306,79492,Paul Hickey,1950,5,0,0,Draft,1610612755,Syracuse,Nationals,SYR,Denver,College/University,0
307,79493,Paul Merchant,1950,4,0,0,Draft,1610612755,Syracuse,Nationals,SYR,Oklahoma,College/University,0
308,79494,Bob Savage,1950,9,0,0,Draft,1610612755,Syracuse,Nationals,SYR,Syracuse,College/University,0
309,79495,Mack Suprunowicz,1950,6,0,0,Draft,1610612755,Syracuse,Nationals,SYR,Michigan,College/University,0
310,79496,Glenn Wilkes,1950,10,0,0,Draft,1610612755,Syracuse,Nationals,SYR,Mercer,College/University,0
311,79497,Bob Anderson,1950,6,0,0,Draft,1610612737,Tri-Cities,Blackhawks,TCB,Loyola-Maryland,College/University,0
312,79498,Keith Bloom,1950,10,0,0,Draft,1610612737,Tri-Cities,Blackhawks,TCB,Wyoming,College/University,0
313,79499,Clarence Brannum,1950,3,0,0,Draft,1610612737,Tri-Cities,Blackhawks,TCB,Kansas State,College/University,0
314,79500,Loy Doty,1950,8,0,0,Draft,1610612737,Tri-Cities,Blackhawks,TCB,Wyoming,College/University,0
315,79501,Bill Erickson,1950,7,0,0,Draft,1610612737,Tri-Cities,Blackhawks,TCB,Illinois,College/University,0
316,79502,Paul Hicks,1950,4,0,0,Draft,1610612737,Tri-Cities,Blackhawks,TCB,Eastern Kentucky,College/University,0
317,77090,Joe Hutton,1950,7,0,0,Draft,1610612747,Minneapolis,Lakers,MNL,Hamline,College/University,1
318,77268,George King,1950,8,0,0,Draft,1610610025,Chicago,Stags,CHS,Charleston (WV),College/University,1
319,77394,Earl Lloyd,1950,9,0,0,Draft,1610610036,Washington,Capitols,WAS,West Virginia State,College/University,1
320,76311,Art Burris,1950,3,0,0,Draft,1610612765,Ft. Wayne Zollner,Pistons,FTW,Tennessee,College/University,1
321,76326,Gerry Calabrese,1950,2,0,0,Draft,1610612755,Syracuse,Nationals,SYR,St. John's (NY),College/University,1
322,76394,Cal Christensen,1950,5,0,0,Draft,1610612737,Tri-Cities,Blackhawks,TCB,Toledo,College/University,1
323,76442,Chuck Cooper,1950,2,0,0,Draft,1610612738,Boston,Celtics,BOS,Duquesne,College/University,1
324,76496,Ed Dahler,1950,2,0,0,Draft,1610612744,Philadelphia,Warriors,PHW,Duquesne,College/University,1
325,76551,Nate DeLong,1950,9,0,0,Draft,1610612737,Tri-Cities,Blackhawks,TCB,Wisconsin-River Falls,College/University,1
326,76565,Dick Dickey,1950,3,0,0,Draft,1610610024,Baltimore,Bullets,BAL,North Carolina State,College/University,1
327,76584,Bob Donham,1950,3,0,0,Draft,1610612738,Boston,Celtics,BOS,Ohio State,College/University,1
328,76797,Ed Gayda,1950,2,0,0,Draft,1610612737,Tri-Cities,Blackhawks,TCB,Washington State,College/University,1
329,79463,Al Henningsen,1950,9,0,0,Draft,1610612765,Ft. Wayne Zollner,Pistons,FTW,Northwest Missouri State,College/University,0
330,79462,Billy Adcock,1950,8,0,0,Draft,1610612765,Ft. Wayne Zollner,Pistons,FTW,Vanderbilt,College/University,0
331,77444,Francis Mahoney,1950,6,0,0,Draft,1610612738,Boston,Celtics,BOS,Brown,College/University,1
332,77657,Chuck Mrazovich,1950,3,0,0,Draft,1610610030,Indianapolis,Olympians,INO,Eastern Kentucky,College/University,1
333,77675,Ken Murray,1950,4,0,0,Draft,1610610025,Chicago,Stags,CHS,St. Bonaventure,College/University,1
334,77743,Buckshot O'Brien,1950,6,0,0,Draft,1610610030,Indianapolis,Olympians,INO,Butler,College/University,1
335,77753,Tommy O'Keefe,1950,4,0,0,Draft,1610610036,Washington,Capitols,WAS,Georgetown,College/University,1
336,77775,Wally Osterkorn,1950,2,0,0,Draft,1610610025,Chicago,Stags,CHS,Illinois,College/University,1
337,77780,Claude Overton,1950,5,0,0,Draft,1610610036,Washington,Capitols,WAS,East Central,College/University,1
338,77859,John Pilch,1950,2,0,0,Draft,1610610024,Baltimore,Bullets,BAL,Wyoming,College/University,1
339,77959,Jim Riffey,1950,2,0,0,Draft,1610612765,Ft. Wayne Zollner,Pistons,FTW,Tulane,College/University,1
340,78067,Alan Sawyer,1950,3,0,0,Draft,1610610036,Washington,Capitols,WAS,California-Los Angeles,College/University,1
341,78082,Herb Scherer,1950,2,0,0,Draft,1610612752,New York,Knicks,NYK,Long Island-Brooklyn,College/University,1
342,78126,Bill Sharman,1950,2,0,0,Draft,1610610036,Washington,Capitols,WAS,Southern California,College/University,1
343,76056,Paul Arizin,1950,0,0,0,Territorial,1610612744,Philadelphia,Warriors,PHW,Villanova,College/University,1
344,76129,Ed Beach,1950,5,0,0,Draft,1610612747,Minneapolis,Lakers,MNL,West Virginia,College/University,1
345,76186,Leon Blevins,1950,7,0,0,Draft,1610610030,Indianapolis,Olympians,INO,Arizona,College/University,1
346,76209,Costic Borsavage,1950,5,0,0,Draft,1610612744,Philadelphia,Warriors,PHW,Temple,College/University,1
347,79341,Joe Nelson,1950,5,0,0,Draft,1610612758,Rochester,Royals,ROC,Brigham Young,College/University,0
348,79423,Dale Barnstable,1950,7,0,0,Draft,1610612738,Boston,Celtics,BOS,Kentucky,College/University,0
349,79424,Bob Cope,1950,9,0,0,Draft,1610612738,Boston,Celtics,BOS,Montana,College/University,0
350,79425,Matt Forman,1950,10,0,0,Draft,1610612738,Boston,Celtics,BOS,Holy Cross,College/University,0
351,79426,Frank Oftring,1950,8,0,0,Draft,1610612738,Boston,Celtics,BOS,Holy Cross,College/University,0
352,79427,Ken Reeves,1950,4,0,0,Draft,1610612738,Boston,Celtics,BOS,Louisville,College/University,0
353,79428,Jack Shelton,1950,5,0,0,Draft,1610612738,Boston,Celtics,BOS,Oklahoma State,College/University,0
354,79429,John Brown,1950,9,0,0,Draft,1610610025,Chicago,Stags,CHS,Georgetown,College/University,0
355,79430,Stu Inman,1950,6,0,0,Draft,1610610025,Chicago,Stags,CHS,San Jose State,College/University,0
356,79431,Bud Schaeffer,1950,10,0,0,Draft,1610610025,Chicago,Stags,CHS,Wheaton (IL),College/University,0
357,79432,Don Stroot,1950,5,0,0,Draft,1610610025,Chicago,Stags,CHS,Missouri,College/University,0
358,79433,Lou Watson,1950,3,0,0,Draft,1610610025,Chicago,Stags,CHS,Indiana,College/University,0
359,79434,Milt Whitehead,1950,7,0,0,Draft,1610610025,Chicago,Stags,CHS,Nebraska,College/University,0
360,79435,Dan Bagley,1950,7,0,0,Draft,1610612752,New York,Knicks,NYK,Notre Dame,College/University,0
361,79436,Dick Barnes,1950,5,0,0,Draft,1610612752,New York,Knicks,NYK,San Diego State,College/University,0
362,79438,Don Heathington,1950,9,0,0,Draft,1610612752,New York,Knicks,NYK,Baylor,College/University,0
363,79439,Charles Hope,1950,8,0,0,Draft,1610612752,New York,Knicks,NYK,Appalachian State,College/University,0
364,79440,Joe Ossola,1950,4,0,0,Draft,1610612752,New York,Knicks,NYK,Saint Louis,College/University,0
365,79441,Don Parsons,1950,6,0,0,Draft,1610612752,New York,Knicks,NYK,Rutgers,College/University,0
366,79442,Stan Weber,1950,3,0,0,Draft,1610612752,New York,Knicks,NYK,Bowling Green,College/University,0
367,79443,Bernie Adams,1950,10,0,0,Draft,1610612744,Philadelphia,Warriors,PHW,Princeton,College/University,0
368,79444,Buddy Cate,1950,3,0,0,Draft,1610612744,Philadelphia,Warriors,PHW,Western Kentucky,College/University,0
369,79445,Dick Dallmer,1950,6,0,0,Draft,1610612744,Philadelphia,Warriors,PHW,Cincinnati,College/University,0
370,79446,Joe Kaufman,1950,9,0,0,Draft,1610612744,Philadelphia,Warriors,PHW,New York University,College/University,0
371,79447,Ed Montgomery,1950,12,0,0,Draft,1610612744,Philadelphia,Warriors,PHW,Tennessee,College/University,0
372,79448,Charles Northup,1950,7,0,0,Draft,1610612744,Philadelphia,Warriors,PHW,Siena,College/University,0
373,79449,Brooks Ricca,1950,8,0,0,Draft,1610612744,Philadelphia,Warriors,PHW,Villanova,College/University,0
374,79450,Paul Sensky,1950,4,0,0,Draft,1610612744,Philadelphia,Warriors,PHW,Saint Joseph's,College/University,0
375,79451,Leo Wolfe,1950,11,0,0,Draft,1610612744,Philadelphia,Warriors,PHW,Villanova,College/University,0
376,79452,Warren Cartier,1950,6,0,0,Draft,1610610036,Washington,Capitols,WAS,North Carolina State,College/University,0
377,79453,Jim Cathcart,1950,7,0,0,Draft,1610610036,Washington,Capitols,WAS,Arkansas,College/University,0
378,79454,Joe Greenbach,1950,8,0,0,Draft,1610610036,Washington,Capitols,WAS,Santa Clara,College/University,0
379,79455,Joe Noertker,1950,10,0,0,Draft,1610610036,Washington,Capitols,WAS,Virginia,College/University,0
380,79456,George Bush,1950,8,0,0,Draft,1610610024,Baltimore,Bullets,BAL,Toledo,College/University,0
381,79457,Frank Comerford,1950,7,0,0,Draft,1610610024,Baltimore,Bullets,BAL,La Salle,College/University,0
382,79458,Rick Harman,1950,6,0,0,Draft,1610610024,Baltimore,Bullets,BAL,Kansas State,College/University,0
383,79459,Jack Laub,1950,9,0,0,Draft,1610610024,Baltimore,Bullets,BAL,Cincinnati,College/University,0
384,79460,Jerry Reed,1950,4,0,0,Draft,1610610024,Baltimore,Bullets,BAL,Wyoming,College/University,0
385,79461,Mike Zedalis,1950,10,0,0,Draft,1610610024,Baltimore,Bullets,BAL,Loyola-Maryland,College/University,0
386,76850,Bud Grant,1950,4,0,0,Draft,1610612747,Minneapolis,Lakers,MNL,Minnesota,College/University,1
387,79526,Gene Melchiorre,1951,1,1,1,Draft,1610610024,Baltimore,Bullets,BAL,Bradley,College/University,0
388,77089,Mel Hutchins,1951,1,2,2,Draft,1610612737,Milwaukee,Hawks,MIH,Brigham Young,College/University,1
389,79544,Marcus Freiberger,1951,1,3,3,Draft,1610610030,Indianapolis,Olympians,INO,Oklahoma,College/University,0
390,78163,Zeke Sinicola,1951,1,4,4,Draft,1610612765,Ft. Wayne Zollner,Pistons,FTW,Niagara,College/University,1
391,77513,John McConathy,1951,1,5,5,Draft,1610612755,Syracuse,Nationals,SYR,Northwestern State,College/University,1
392,78187,Ed Smith,1951,1,6,6,Draft,1610612752,New York,Knicks,NYK,Harvard,College/University,1
393,76114,Ernie Barrett,1951,1,7,7,Draft,1610612738,Boston,Celtics,BOS,Kansas State,College/University,1
394,77912,Sam Ranzino,1951,1,8,8,Draft,1610612758,Rochester,Royals,ROC,North Carolina State,College/University,1
395,78278,Don Sunderlage,1951,1,9,9,Draft,1610612744,Philadelphia,Warriors,PHW,Illinois,College/University,1
396,79284,Jack Stone,1951,2,1,10,Draft,1610610024,Baltimore,Bullets,BAL,Kansas State,College/University,0
397,79559,Bill Gossett,1951,2,2,11,Draft,1610612737,Milwaukee,Hawks,MIH,Colorado State,College/University,0
398,79549,Scotty Steagall,1951,2,3,12,Draft,1610610030,Indianapolis,Olympians,INO,Millikin,College/University,0
399,77256,Jack Kiley,1951,2,4,13,Draft,1610612765,Ft. Wayne Zollner,Pistons,FTW,Syracuse,College/University,1
400,78066,Don Savage,1951,2,5,14,Draft,1610612755,Syracuse,Nationals,SYR,Le Moyne,College/University,1
401,79510,Roland Minson,1951,2,6,15,Draft,1610612752,New York,Knicks,NYK,Brigham Young,College/University,0
402,79506,Bill Garrett,1951,2,7,16,Draft,1610612738,Boston,Celtics,BOS,Indiana,College/University,0
403,77902,Ray Ragelis,1951,2,8,17,Draft,1610612758,Rochester,Royals,ROC,Northwestern,College/University,1
404,77824,Mel Payton,1951,2,9,18,Draft,1610612744,Philadelphia,Warriors,PHW,Tulane,College/University,1
405,77032,Lew Hitch,1951,2,10,19,Draft,1610612747,Minneapolis,Lakers,MNL,Kansas State,College/University,1
406,79525,Bill Mann,1951,3,1,20,Draft,1610610024,Baltimore,Bullets,BAL,Bradley,College/University,0
407,79557,Ron Bontemps,1951,3,2,21,Draft,1610612737,Milwaukee,Hawks,MIH,Beloit,College/University,0
408,79546,Glenn Kammeyer,1951,3,3,22,Draft,1610610030,Indianapolis,Olympians,INO,Central Missouri,College/University,0
409,76705,Jake Fendley,1951,3,4,23,Draft,1610612765,Ft. Wayne Zollner,Pistons,FTW,Northwestern,College/University,1
410,76837,Bato Govedarica,1951,3,5,24,Draft,1610612755,Syracuse,Nationals,SYR,DePaul,College/University,1
411,79509,Joe Luchi,1951,3,6,25,Draft,1610612752,New York,Knicks,NYK,Cincinnati,College/University,0
412,79505,John Furlong,1951,3,7,26,Draft,1610612738,Boston,Celtics,BOS,Pepperdine,College/University,0
413,76578,Fred Diute,1951,3,8,27,Draft,1610612758,Rochester,Royals,ROC,St. Bonaventure,College/University,1
414,79517,Bob Schloss,1951,3,9,28,Draft,1610612744,Philadelphia,Warriors,PHW,Georgia,College/University,0
415,79538,Bob Payne,1951,3,10,29,Draft,1610612747,Minneapolis,Lakers,MNL,Oregon State,College/University,0
416,79522,Bill Hagler,1951,4,1,30,Draft,1610610024,Baltimore,Bullets,BAL,California,College/University,0
417,78171,Jim Slaughter,1951,4,2,31,Draft,1610612737,Milwaukee,Hawks,MIH,South Carolina,College/University,1
418,78359,Bill Tosheff,1951,4,3,32,Draft,1610610030,Indianapolis,Olympians,INO,Indiana,College/University,1
419,79531,Herb Hargett,1951,4,4,33,Draft,1610612765,Ft. Wayne Zollner,Pistons,FTW,Mississippi State,College/University,0
