PLAYER_ID,PLAYER_NAME,SEASON,SEASON_NUM,AGE,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,GP,MIN,USG_PCT,PACE,POSS,FGA_PG,DRIVES,DRIVE_FGA,DRIVE_PASSES,DIST_MILES,AVG_SPEED,PULL_UP_FGA,PULL_UP_FG3A,TOUCHES,FRONT_CT_TOUCHES,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,TEAM,INJURED ON,RETURNED,DAYS MISSED,INJURED_TYPE
203107,Tomas Satoransky,19-20,19.5,28.0,79,210,65,28.9,0.165,100.82,3940,8.5,10.2,3.2,5.8,2.34,4.54,1.9, 0.5,63.6,27.1,4.15,3.91,0.8,0.3,1.6,,,,,
1628396,Tony Bradley,19-20,19.5,22.0,82,248,58,11.4,0.147,103.11,1419,3.3,0.0,0.0,0.0,0.87,4.29,0.0, 0.0,16.8,9.3,1.27,0.35,1.3,0.2,3.9,,,,,
203503,Tony Snell,19-20,19.5,28.0,78,213,59,27.8,0.11,98.42,3371,6.5,3.0,1.2,1.6,1.99,4.06,1.1, 0.4,35.4,23.3,2.01,0.91,0.3,0.0,0.2,,,,,
1628470,Torrey Craig,19-20,19.5,29.0,79,221,58,18.5,0.123,98.36,2174,4.6,0.6,0.3,0.2,1.41,4.36,0.3, 0.1,18.7,12.4,1.86,0.81,0.5,0.1,1.8,,,,,
1629027,Trae Young,19-20,19.5,21.0,73,180,60,35.3,0.339,105.18,4645,20.8,19.8,8.3,8.0,2.62,4.14,11.4, 7.7,87.0,23.3,6.27,6.03,0.3,0.0,0.6,Hawks,2019-12-28,2020-01-02,5,Sprained_ankle
1629682,Tremont Waters,19-20,19.5,22.0,70,175,11,10.8,0.232,100.94,249,4.5,4.3,1.8,1.5,0.81,4.23,2.0, 1.3,21.9,7.3,5.2,5.23,0.0,0.0,0.2,,,,,
1626203,Treveon Graham,19-20,19.5,26.0,77,219,55,16.9,0.13,103.76,1997,4.4,1.9,0.9,0.7,1.29,4.34,0.3, 0.2,21.9,12.3,1.83,0.87,0.2,0.1,1.3,,,,,
2772,Trevor Ariza,19-20,19.5,35.0,80,215,53,28.2,0.117,100.74,3132,6.1,3.0,0.9,1.5,1.96,3.92,0.7, 0.5,32.0,20.9,2.07,1.04,0.5,0.3,1.0,,,,,
203504,Trey Burke,19-20,19.5,27.0,72,185,33,15.8,0.196,98.99,1074,6.3,4.6,2.5,1.7,1.21,4.29,2.3, 0.5,31.1,14.6,4.51,4.08,0.4,0.0,0.3,,,,,
1626168,Trey Lyles,19-20,19.5,24.0,81,234,63,20.2,0.136,100.81,2672,5.4,2.4,1.1,1.0,1.56,4.36,0.7, 0.2,37.4,16.6,1.58,0.54,0.6,0.1,1.4,,,,,
202684,Tristan Thompson,19-20,19.5,29.0,81,254,57,30.2,0.181,99.12,3547,9.9,2.2,1.3,0.4,2.17,4.05,0.4, 0.2,53.5,32.8,2.04,0.77,3.9,2.5,10.5,,,,,
1628972,Troy Brown Jr.,19-20,19.5,20.0,78,215,69,25.8,0.174,104.54,3875,9.0,3.8,2.4,0.8,1.97,4.31,2.7, 0.5,39.4,25.1,2.87,2.31,0.6,0.1,1.7,,,,,
203584,Troy Daniels,19-20,19.5,28.0,76,200,47,11.3,0.155,102.59,1137,4.0,0.4,0.2,0.1,0.75,4.31,1.3, 0.7,9.9,7.1,1.81,1.02,0.2,0.0,0.4,,,,,
1629660,Ty Jerome,19-20,19.5,22.0,77,195,31,10.6,0.17,103.08,700,3.6,3.1,1.4,1.4,0.8,4.24,1.1, 0.4,21.2,9.4,4.41,4.2,0.2,0.0,0.4,Suns,2019-10-23,2019-12-02,40,Sprained_ankle
1629076,Tyler Cook,19-20,19.5,22.0,80,255,13,4.2,0.15,103.42,114,0.9,0.1,0.0,0.1,0.26,4.13,0.0, None,5.2,2.6,1.74,0.69,0.2,0.3,0.6,,,,,
1629639,Tyler Herro,19-20,19.5,20.0,77,195,55,27.4,0.213,100.21,3164,11.5,5.7,2.8,2.0,2.23,4.53,5.6, 2.4,44.5,25.0,3.25,2.7,0.5,0.1,0.6,,,,,
204020,Tyler Johnson,19-20,19.5,28.0,75,186,39,18.2,0.177,105.09,1546,6.4,2.9,1.1,1.3,1.42,4.35,1.8, 0.2,32.4,16.1,3.42,3.04,0.4,0.2,0.7,Suns,2020-02-03,2020-02-11,8,Sore_knee
203092,Tyler Zeller,19-20,19.5,30.0,83,250,2,1.9,0.267,111.48,9,2.0,0.0,0.0,0.0,0.16,4.11,0.0, None,3.0,2.5,0.65,0.17,0.0,0.0,2.5,,,,,
1627820,Tyrone Wallace,19-20,19.5,26.0,77,198,14,11.5,0.154,104.3,347,3.1,2.4,1.2,0.7,0.87,4.37,0.7, 0.4,16.6,7.1,3.55,3.22,0.1,0.1,0.3,,,,,
2199,Tyson Chandler,19-20,19.5,37.0,84,235,26,8.4,0.057,107.95,494,0.7,0.0,0.0,0.0,0.58,4.03,0.0, None,9.7,3.9,1.41,0.19,0.6,0.1,1.7,,,,,
1626145,Tyus Jones,19-20,19.5,24.0,72,196,65,19.0,0.165,106.4,2737,6.6,4.9,2.9,1.6,1.45,4.44,3.0, 0.8,43.7,16.4,4.45,3.96,0.2,0.0,0.2,,,,,
2617,Udonis Haslem,19-20,19.5,40.0,80,235,4,11.0,0.147,97.35,89,2.8,0.0,0.0,0.0,0.73,3.7,0.0, 0.0,20.0,11.8,1.47,0.24,1.0,0.3,1.8,,,,,
1629724,Vic Law,19-20,19.5,24.0,79,201,8,7.7,0.15,102.38,135,2.3,0.4,0.4,0.0,0.62,4.46,0.6, 0.0,12.6,4.5,1.75,0.72,0.3,0.0,0.5,,,,,
203506,Victor Oladipo,19-20,19.5,28.0,76,213,19,27.8,0.259,101.47,1120,12.9,8.8,3.8,3.2,2.11,4.28,6.7, 3.3,45.8,26.5,3.81,3.24,0.3,0.0,0.6,Pacers,2020-08-14,2020-08-18,4,Sore_ankle
203506,Victor Oladipo,19-20,19.5,28.0,76,213,19,27.8,0.259,101.47,1120,12.9,8.8,3.8,3.2,2.11,4.28,6.7, 3.3,45.8,26.5,3.81,3.24,0.3,0.0,0.6,Pacers,2020-03-02,2020-03-06,4,Sore_knee
203506,Victor Oladipo,19-20,19.5,28.0,76,213,19,27.8,0.259,101.47,1120,12.9,8.8,3.8,3.2,2.11,4.28,6.7, 3.3,45.8,26.5,3.81,3.24,0.3,0.0,0.6,Pacers,2020-02-23,2020-02-27,4,Sore_lower_back
1713,Vince Carter,19-20,19.5,43.0,78,220,60,14.6,0.163,104.65,1922,5.1,1.2,0.8,0.3,1.01,3.93,1.3, 0.5,21.4,12.4,1.82,0.79,0.4,0.5,0.4,,,,,
1629738,Vincent Poirier,19-20,19.5,26.0,84,235,22,5.9,0.141,108.38,293,1.6,0.2,0.2,0.0,0.46,4.4,0.1, 0.0,8.3,5.4,1.61,0.45,0.6,0.2,1.2,,,,,
1628427,Vlatko Cancar,19-20,19.5,23.0,80,236,14,3.2,0.177,103.57,97,1.1,0.2,0.2,0.0,0.22,3.89,0.1, 0.0,4.2,2.9,1.58,0.58,0.2,0.0,0.6,,,,,
201961,Wayne Ellington,19-20,19.5,32.0,76,207,36,15.5,0.146,99.59,1167,4.8,0.6,0.2,0.3,1.13,4.26,1.6, 1.2,18.1,14.6,1.78,1.0,0.3,0.0,0.4,,,,,
1628976,Wendell Carter Jr.,19-20,19.5,21.0,81,270,43,29.2,0.162,100.79,2630,8.0,0.6,0.3,0.1,2.13,4.09,0.3, 0.0,40.5,25.2,1.57,0.45,4.4,1.8,9.0,,,,,
1629117,Wenyen Gabriel,19-20,19.5,23.0,81,205,30,7.8,0.124,106.25,517,1.6,0.6,0.2,0.2,0.61,4.3,0.1, 0.1,9.6,4.6,1.54,0.55,0.6,0.1,1.2,,,,,
1628411,Wes Iwundu,19-20,19.5,25.0,78,195,52,18.3,0.134,100.73,2011,4.5,1.7,0.9,0.5,1.42,4.37,1.3, 0.3,19.0,11.6,2.82,1.93,0.3,0.0,1.0,,,,,
202083,Wesley Matthews,19-20,19.5,33.0,76,220,67,24.4,0.123,107.09,3652,6.3,1.7,0.7,0.7,1.86,4.31,1.3, 0.8,22.7,14.8,1.95,1.17,0.4,0.1,0.8,,,,,
203115,Will Barton,19-20,19.5,29.0,77,181,58,33.0,0.197,97.97,3919,12.7,7.8,3.9,3.1,2.43,4.14,4.3, 2.3,55.8,32.3,3.56,2.79,1.3,0.1,1.9,,,,,
1629739,William Howard,19-20,19.5,26.0,80,207,2,6.6,0.152,106.73,29,2.0,1.0,0.0,0.5,0.52,4.14,1.0, 1.0,9.5,3.0,1.53,0.58,0.0,0.0,0.0,,,,,
1626161,Willie Cauley-Stein,19-20,19.5,26.0,84,240,54,20.3,0.144,100.68,2301,5.6,0.8,0.5,0.2,1.56,4.32,0.7, 0.0,32.1,18.9,1.68,0.62,3.8,1.9,5.6,,,,,
1626195,Willy Hernangomez,19-20,19.5,26.0,83,250,31,12.1,0.222,98.76,773,4.5,0.3,0.2,0.0,0.91,4.18,0.2, 0.0,26.8,16.5,1.58,0.49,2.2,2.6,3.7,,,,,
201163,Wilson Chandler,19-20,19.5,33.0,80,235,35,21.0,0.128,102.59,1560,5.2,2.7,1.2,1.1,1.55,4.13,0.5, 0.2,32.4,15.6,1.86,0.88,0.5,0.1,0.7,,,,,
1627812,Yogi Ferrell,19-20,19.5,27.0,72,178,50,10.6,0.185,101.57,1124,3.8,2.5,0.9,1.1,0.81,4.29,2.2, 0.9,19.2,6.4,5.33,5.02,0.1,0.0,0.2,,,,,
1629139,Yuta Watanabe,19-20,19.5,25.0,80,215,18,5.8,0.149,103.31,226,1.9,0.7,0.4,0.2,0.47,4.47,0.5, 0.1,7.8,5.2,2.31,1.58,0.4,0.0,0.5,,,,,
1628380,Zach Collins,19-20,19.5,22.0,83,250,11,26.4,0.126,100.92,608,6.2,0.3,0.0,0.2,1.95,4.19,0.2, 0.1,31.4,18.5,1.52,0.38,2.2,1.5,4.9,,,,,
203897,Zach LaVine,19-20,19.5,25.0,78,200,60,34.8,0.312,100.85,4382,20.0,12.5,6.2,3.8,2.69,4.34,7.5, 4.7,67.5,37.3,4.03,3.31,0.7,0.3,1.4,,,,,
1629668,Zach Norvell Jr.,19-20,19.5,22.0,77,205,5,8.2,0.147,107.05,92,2.4,1.2,0.0,0.8,0.62,4.77,0.2, 0.0,10.4,6.4,1.98,1.37,0.0,0.2,0.4,,,,,
1629015,Zhaire Smith,19-20,19.5,21.0,75,205,7,4.6,0.165,107.63,72,1.6,0.6,0.3,0.1,0.37,4.27,0.3, 0.0,3.6,2.9,1.66,0.76,0.0,0.0,0.3,,,,,
1629627,Zion Williamson,19-20,19.5,19.0,78,284,24,27.8,0.291,107.01,1483,15.0,5.0,2.7,1.2,2.14,4.39,0.4, 0.3,45.2,31.4,1.86,1.12,3.6,6.9,8.9,Pelicans,2020-02-08,2020-02-11,3,Sprained_ankle
1629597,Zylan Cheatham,19-20,19.5,24.0,77,220,4,12.8,0.103,105.79,112,2.3,0.3,0.0,0.3,1.05,4.54,0.0, 0.0,17.0,8.3,1.39,0.56,1.8,0.0,1.3,,,,,
203932,Aaron Gordon,18-19,18.5,23.0,81,220,78,33.8,0.213,99.28,5456,13.4,6.1,2.7,2.1, 2.56, 4.28,3.4, 1.2,54.5,32.7,2.62,1.76,2.6,2.9,4.3,Magic,2019-01-21,2019-01-23,2,Sore_lower_back
203932,Aaron Gordon,18-19,18.5,23.0,81,220,78,33.8,0.213,99.28,5456,13.4,6.1,2.7,2.1, 2.56, 4.28,3.4, 1.2,54.5,32.7,2.62,1.76,2.6,2.9,4.3,Magic,2018-11-11,2018-11-12,1,Sprained_ankle
1628988,Aaron Holiday,18-19,18.5,22.0,73,185,50,12.9,0.206,103.35,1393,5.2,3.6,1.4,1.8, 1.01, 4.35,2.6, 1.2,23.0,10.5,4.09,3.82,0.2,0.0,0.1,,,,,
1627846,Abdel Nader,18-19,18.5,25.0,78,225,61,11.4,0.148,104.97,1512,3.5,2.2,1.2,0.7, 0.92, 4.47,0.2, 0.1,10.3,6.5,2.18,1.53,0.1,0.0,0.3,,,,,
201143,Al Horford,18-19,18.5,33.0,82,245,68,29.0,0.188,100.82,4146,10.6,1.6,0.7,0.6, 2.04, 3.98,0.7, 0.0,57.0,37.4,1.78,0.76,4.1,3.7,5.2,Celtics,2019-04-09,2019-04-14,5,Sore_knee
201143,Al Horford,18-19,18.5,33.0,82,245,68,29.0,0.188,100.82,4146,10.6,1.6,0.7,0.6, 2.04, 3.98,0.7, 0.0,57.0,37.4,1.78,0.76,4.1,3.7,5.2,Celtics,2019-03-30,2019-04-01,2,Sore_knee
201143,Al Horford,18-19,18.5,33.0,82,245,68,29.0,0.188,100.82,4146,10.6,1.6,0.7,0.6, 2.04, 3.98,0.7, 0.0,57.0,37.4,1.78,0.76,4.1,3.7,5.2,Celtics,2019-03-23,2019-03-26,3,Sore_knee
201143,Al Horford,18-19,18.5,33.0,82,245,68,29.0,0.188,100.82,4146,10.6,1.6,0.7,0.6, 2.04, 3.98,0.7, 0.0,57.0,37.4,1.78,0.76,4.1,3.7,5.2,Celtics,2018-12-10,2018-12-23,13,Sore_knee
201143,Al Horford,18-19,18.5,33.0,82,245,68,29.0,0.188,100.82,4146,10.6,1.6,0.7,0.6, 2.04, 3.98,0.7, 0.0,57.0,37.4,1.78,0.76,4.1,3.7,5.2,Celtics,2018-11-23,2018-11-24,1,Sore_knee
202329,Al-Farouq Aminu,18-19,18.5,28.0,81,220,81,28.3,0.134,101.22,4828,7.3,2.7,1.4,0.7, 2.14, 4.25,0.5, 0.2,36.0,16.9,1.91,0.92,1.1,0.3,2.4,,,,,
1626210,Alan Williams,18-19,18.5,26.0,80,265,5,5.1,0.222,110.91,59,2.6,0.0,0.0,0.0, 0.38, 4.14,0.0, 0.0,12.6,6.6,1.3,0.28,1.6,0.6,2.2,,,,,
202692,Alec Burks,18-19,18.5,27.0,78,214,64,21.5,0.185,99.46,2857,7.4,5.2,2.5,1.8, 1.61, 4.22,2.4, 1.2,35.7,21.4,3.21,2.56,0.3,0.3,0.8,,,,,
203518,Alex Abrines,18-19,18.5,25.0,78,200,31,19.0,0.12,104.4,1284,5.1,1.2,0.5,0.5, 1.5, 4.38,0.5, 0.4,16.6,12.4,1.9,1.11,0.3,0.0,0.1,,,,,
1627936,Alex Caruso,18-19,18.5,25.0,77,186,25,21.2,0.184,102.62,1140,6.9,5.9,2.8,1.9, 1.62, 4.23,2.0, 0.8,40.7,16.1,3.85,3.23,0.7,0.0,1.3,,,,,
203458,Alex Len,18-19,18.5,26.0,85,250,77,20.1,0.214,107.31,3447,8.4,0.5,0.3,0.1, 1.52, 4.23,0.1, 0.1,36.9,24.0,1.37,0.37,2.4,1.2,6.5,,,,,
1627816,Alex Poythress,18-19,18.5,25.0,81,235,21,14.5,0.14,106.19,671,3.9,0.8,0.4,0.2, 1.18, 4.51,0.0, 0.0,27.1,15.7,1.32,0.4,1.3,0.1,2.7,,,,,
1628035,Alfonzo McKinnie,18-19,18.5,26.0,80,215,72,13.9,0.131,103.93,2169,3.8,0.5,0.3,0.1, 1.15, 4.68,0.3, 0.0,17.9,10.4,1.62,0.64,0.3,0.1,1.8,,,,,
1628993,Alize Johnson,18-19,18.5,23.0,81,212,14,4.6,0.116,110.63,150,1.1,0.4,0.4,0.0, 0.38, 4.41,0.2, 0.0,6.1,2.4,2.29,1.07,0.0,0.1,0.6,,,,,
203459,Allen Crabbe,18-19,18.5,27.0,78,212,43,26.4,0.159,102.64,2421,8.7,2.1,1.0,0.8, 2.0, 4.24,1.8, 0.7,31.8,25.6,1.41,0.55,0.4,0.0,0.6,,,,,
1629019,Allonzo Trier,18-19,18.5,23.0,77,200,64,22.8,0.207,101.43,3090,8.1,7.0,2.8,2.4, 1.71, 4.17,3.4, 1.0,34.5,22.5,4.16,3.48,0.3,0.1,0.4,,,,,
1628518,Amile Jefferson,18-19,18.5,26.0,81,222,12,5.7,0.125,104.09,148,1.3,0.3,0.3,0.1, 0.45, 4.47,0.0, None,7.3,4.0,1.66,0.62,0.7,0.3,1.7,,,,,
101161,Amir Johnson,18-19,18.5,32.0,81,240,51,10.4,0.169,105.63,1159,3.1,0.5,0.2,0.1, 0.77, 4.16,0.0, 0.0,20.7,12.4,1.34,0.42,2.0,0.3,2.4,,,,,
203083,Andre Drummond,18-19,18.5,25.0,83,279,79,33.5,0.226,98.15,5412,13.3,1.2,0.7,0.1, 2.33, 3.94,0.6, 0.2,53.7,29.6,1.87,0.9,3.3,3.9,12.8,,,,,
2738,Andre Iguodala,18-19,18.5,35.0,78,215,68,23.2,0.101,103.23,3398,4.4,1.0,0.3,0.5, 1.7, 4.1,0.6, 0.2,38.3,20.4,2.5,1.5,0.9,0.3,1.7,,,,,
201281,Andre Ingram,18-19,18.5,33.0,75,190,4,3.7,0.184,108.3,34,1.5,0.3,0.3,0.0, 0.27, 4.14,0.3, 0.0,5.5,4.3,1.53,1.05,0.3,0.0,0.8,,,,,
101106,Andrew Bogut,18-19,18.5,34.0,84,260,11,12.2,0.148,102.35,286,3.3,0.2,0.2,0.0, 0.71, 3.96,0.1, None,21.8,11.7,1.62,0.59,1.3,0.7,2.8,,,,,
1626150,Andrew Harrison,18-19,18.5,24.0,78,213,17,10.9,0.171,97.79,378,3.1,4.1,0.9,2.5, 0.79, 4.03,1.3, 0.7,23.5,8.3,5.56,5.37,0.1,0.1,0.3,,,,,
203952,Andrew Wiggins,18-19,18.5,24.0,80,194,73,34.8,0.24,101.57,5379,16.6,8.0,4.2,2.4, 2.51, 4.04,6.2, 1.4,48.0,34.8,3.23,2.24,0.8,2.3,2.2,,,,,
1629014,Anfernee Simons,18-19,18.5,20.0,76,185,20,7.0,0.24,105.22,309,3.2,1.4,0.9,0.1, 0.55, 4.35,1.3, 0.6,12.4,5.0,5.08,4.66,0.1,0.0,0.2,,,,,
1629116,Angel Delgado,18-19,18.5,24.0,82,245,2,7.4,0.15,105.64,33,2.5,0.5,0.5,0.0, 0.56, 4.13,0.0, None,10.5,6.0,1.46,0.33,1.0,0.0,2.5,,,,,
1627790,Ante Zizic,18-19,18.5,22.0,83,254,59,18.3,0.178,99.35,2243,5.6,0.3,0.2,0.1, 1.28, 4.0,0.1, None,22.8,14.9,1.79,0.59,4.1,2.5,6.1,Cavaliers,2019-02-11,2019-02-13,2,Sore_lower_back
1627790,Ante Zizic,18-19,18.5,22.0,83,254,59,18.3,0.178,99.35,2243,5.6,0.3,0.2,0.1, 1.28, 4.0,0.1, None,22.8,14.9,1.79,0.59,4.1,2.5,6.1,Cavaliers,2018-12-05,2018-12-07,2,Knee_injury
203076,Anthony Davis,18-19,18.5,26.0,82,253,56,33.0,0.288,103.73,3996,18.3,3.8,2.4,0.8, 2.28, 3.9,4.1, 0.4,73.7,45.7,2.11,1.04,3.8,7.0,8.9,,,,,
201229,Anthony Tolliver,18-19,18.5,34.0,80,250,65,16.6,0.121,102.57,2320,4.0,0.6,0.2,0.2, 1.29, 4.32,0.2, 0.1,22.1,12.2,1.37,0.32,0.4,0.2,0.7,,,,,
1628469,Antonio Blakeney,18-19,18.5,22.0,76,192,57,14.5,0.24,101.32,1745,6.9,4.9,2.9,1.4, 1.12, 4.33,3.5, 0.5,16.1,12.1,3.67,3.24,0.2,0.0,0.3,,,,,
203382,Aron Baynes,18-19,18.5,32.0,82,260,51,16.1,0.147,102.92,1757,4.4,0.0,0.0,0.0, 1.15, 4.02,0.0, 0.0,23.7,15.3,1.32,0.28,1.4,0.6,3.8,Celtics,2019-04-09,2019-04-13,4,Sore_ankle
203382,Aron Baynes,18-19,18.5,32.0,82,260,51,16.1,0.147,102.92,1757,4.4,0.0,0.0,0.0, 1.15, 4.02,0.0, 0.0,23.7,15.3,1.32,0.28,1.4,0.6,3.8,Celtics,2019-03-23,2019-03-24,1,Sprained_ankle
203382,Aron Baynes,18-19,18.5,32.0,82,260,51,16.1,0.147,102.92,1757,4.4,0.0,0.0,0.0, 1.15, 4.02,0.0, 0.0,23.7,15.3,1.32,0.28,1.4,0.6,3.8,Celtics,2018-12-10,2018-12-12,2,Sprained_ankle
203382,Aron Baynes,18-19,18.5,32.0,82,260,51,16.1,0.147,102.92,1757,4.4,0.0,0.0,0.0, 1.15, 4.02,0.0, 0.0,23.7,15.3,1.32,0.28,1.4,0.6,3.8,Celtics,2018-12-08,2018-12-10,2,Sprained_ankle
203085,Austin Rivers,18-19,18.5,26.0,76,200,76,26.7,0.142,101.09,4269,7.5,5.6,2.7,2.0, 1.93, 4.05,2.2, 1.8,34.2,18.7,3.73,3.12,0.2,0.1,0.5,,,,,
202340,Avery Bradley,18-19,18.5,28.0,74,180,63,30.2,0.16,101.13,4005,9.7,3.3,1.3,1.5, 2.33, 4.32,3.7, 0.9,35.1,26.0,2.35,1.96,1.0,0.0,1.4,Clippers,2018-11-05,2018-11-19,14,Sprained_ankle
1629168,BJ Johnson,18-19,18.5,23.0,79,200,7,7.1,0.178,106.99,109,2.6,0.3,0.3,0.0, 0.54, 4.28,0.7, 0.0,6.1,4.0,1.93,1.19,0.3,0.0,0.3,,,,,
1628389,Bam Adebayo,18-19,18.5,21.0,82,255,82,23.3,0.157,99.5,3966,5.9,0.8,0.4,0.2, 1.72, 4.11,0.4, 0.0,34.5,22.2,2.08,0.92,4.3,1.9,5.9,,,,,
203463,Ben McLemore,18-19,18.5,26.0,77,201,19,8.3,0.185,110.54,361,3.4,0.3,0.2,0.2, 0.71, 4.74,0.9, 0.4,12.1,7.0,1.62,0.7,0.2,0.0,0.5,,,,,
1627732,Ben Simmons,18-19,18.5,22.0,82,230,79,34.2,0.215,103.99,5838,12.2,9.9,4.0,4.3, 2.53, 4.17,1.2, 0.1,87.0,27.1,4.4,3.39,3.0,4.4,6.0,,,,,
1628656,Billy Garrett,18-19,18.5,24.0,78,215,4,15.9,0.215,104.42,136,6.8,3.8,2.8,0.8, 1.11, 4.07,3.3, 0.5,26.3,12.3,4.9,4.65,0.0,0.0,0.0,,,,,
202687,Bismack Biyombo,18-19,18.5,26.0,81,255,54,14.5,0.128,98.68,1604,2.9,0.1,0.0,0.0, 1.07, 4.21,0.1, None,24.9,12.4,1.48,0.35,1.7,0.1,4.0,,,,,
201933,Blake Griffin,18-19,18.5,30.0,82,250,75,35.0,0.296,98.63,5394,17.9,8.0,3.7,2.1, 2.29, 3.71,5.2, 4.0,88.5,54.3,3.26,2.38,2.1,8.4,2.8,Pistons,2019-04-10,2019-04-20,10,Sore_knee
201933,Blake Griffin,18-19,18.5,30.0,82,250,75,35.0,0.296,98.63,5394,17.9,8.0,3.7,2.1, 2.29, 3.71,5.2, 4.0,88.5,54.3,3.26,2.38,2.1,8.4,2.8,Pistons,2019-04-01,2019-04-05,4,Sore_knee
1626246,Boban Marjanovic,18-19,18.5,30.0,87,290,58,11.7,0.222,104.16,1478,4.5,0.1,0.1,0.0, 0.85, 4.08,0.2, 0.0,21.8,13.7,1.61,0.46,2.2,2.1,5.2,,,,,
1626171,Bobby Portis,18-19,18.5,24.0,83,250,50,26.0,0.241,101.85,2760,12.6,2.4,1.5,0.5, 1.89, 4.09,1.3, 0.1,50.5,29.7,1.77,0.84,1.8,3.7,4.3,Bulls,2018-12-20,2019-01-06,17,Sprained_ankle
203992,Bogdan Bogdanovic,18-19,18.5,26.0,78,205,70,27.8,0.22,103.07,4184,12.3,8.0,3.6,3.2, 2.14, 4.31,4.6, 2.0,54.5,31.5,3.3,2.55,0.5,0.8,1.3,Kings,2018-10-17,2018-11-07,21,Knee_injury
202711,Bojan Bogdanovic,18-19,18.5,30.0,80,216,81,31.8,0.219,99.31,5334,13.0,6.8,3.6,1.9, 2.34, 4.13,3.3, 1.0,42.9,34.0,2.33,1.56,1.0,0.9,1.7,,,,,
1629045,Bonzie Colson,18-19,18.5,23.0,78,225,8,12.3,0.174,110.89,227,4.9,0.4,0.1,0.3, 0.95, 4.46,0.9, 0.5,17.1,8.8,1.62,0.78,0.3,0.4,1.6,,,,,
202954,Brad Wanamaker,18-19,18.5,29.0,76,210,36,9.5,0.162,102.9,738,2.9,1.7,0.8,0.8, 0.73, 4.27,1.1, 0.4,19.9,8.5,4.25,3.9,0.0,0.0,0.1,,,,,
203078,Bradley Beal,18-19,18.5,26.0,77,207,82,36.9,0.278,102.79,6486,19.6,12.7,5.6,4.9, 2.75, 4.19,7.5, 2.9,74.4,41.7,3.44,2.93,1.1,0.3,1.9,,,,,
1629164,Brandon Goodwin,18-19,18.5,23.0,74,180,16,3.6,0.22,104.32,125,1.4,1.3,0.8,0.2, 0.28, 4.38,0.5, 0.1,7.4,2.4,5.47,4.96,0.0,0.0,0.0,,,,,
1627742,Brandon Ingram,18-19,18.5,21.0,81,190,52,33.9,0.227,104.41,3828,14.0,10.1,5.4,2.6, 2.6, 4.31,4.7, 0.1,60.1,32.0,3.82,2.82,1.7,1.8,2.5,Lakers,2018-12-07,2018-12-21,14,Sprained_ankle
202688,Brandon Knight,18-19,18.5,27.0,75,195,39,18.9,0.178,99.38,1522,6.7,4.3,2.0,1.7, 1.35, 4.23,3.0, 1.5,32.1,13.7,4.26,4.23,0.2,0.0,0.3,Rockets,2019-01-16,2019-01-21,5,Sore_knee
202688,Brandon Knight,18-19,18.5,27.0,75,195,39,18.9,0.178,99.38,1522,6.7,4.3,2.0,1.7, 1.35, 4.23,3.0, 1.5,32.1,13.7,4.26,4.23,0.2,0.0,0.3,Rockets,2018-10-17,2018-12-13,57,Knee_injury
1629102,Brandon Sampson,18-19,18.5,22.0,77,184,14,15.3,0.154,99.56,444,4.3,2.4,1.3,0.6, 1.15, 4.26,0.7, 0.4,13.1,10.3,2.21,1.69,0.1,0.0,0.4,,,,,
201572,Brook Lopez,18-19,18.5,31.0,84,270,81,28.7,0.165,104.79,5069,9.7,2.1,1.2,0.4, 2.0, 3.93,1.4, 0.7,36.6,24.0,1.49,0.5,1.2,1.2,1.7,,,,,
1628971,Bruce Brown,18-19,18.5,22.0,77,202,74,19.6,0.113,99.08,2980,4.2,2.9,1.4,1.1, 1.53, 4.46,0.3, 0.1,23.4,16.2,2.48,1.64,0.4,0.0,1.5,Pistons,2019-03-10,2019-03-11,1,Sprained_ankle
203998,Bruno Caboclo,18-19,18.5,23.0,81,218,34,23.5,0.15,99.94,1658,6.6,2.6,1.1,0.9, 1.85, 4.41,0.6, 0.5,32.6,19.0,1.71,0.64,1.2,0.4,2.1,,,,,
1627854,Bryn Forbes,18-19,18.5,25.0,75,190,82,28.0,0.171,99.21,4741,9.6,3.8,2.1,1.3, 2.12, 4.3,3.9, 1.5,37.6,20.1,3.59,3.0,0.1,0.0,0.1,,,,,
1627741,Buddy Hield,18-19,18.5,26.0,76,214,82,31.9,0.243,104.94,5733,16.6,4.6,2.4,1.5, 2.67, 4.71,6.8, 3.0,55.9,35.3,2.44,1.75,0.8,0.1,1.8,,,,,
203710,C.J. Williams,18-19,18.5,29.0,77,226,15,8.5,0.138,100.37,267,2.3,1.3,0.6,0.5, 0.67, 4.33,0.8, 0.3,10.3,6.3,2.69,2.04,0.2,0.0,0.1,,,,,
203468,CJ McCollum,18-19,18.5,27.0,75,190,70,33.9,0.248,101.22,5020,17.8,9.4,5.4,2.9, 2.67, 4.42,8.9, 3.1,53.4,30.8,3.81,3.42,0.7,0.1,0.9,Blazers,2018-12-06,2018-12-08,2,Sprained_ankle
203468,CJ McCollum,18-19,18.5,27.0,75,190,70,33.9,0.248,101.22,5020,17.8,9.4,5.4,2.9, 2.67, 4.42,8.9, 3.1,53.4,30.8,3.81,3.42,0.7,0.1,0.9,Blazers,2019-03-18,2019-04-07,20,Knee_injury
